window,capture_start,capture_stop,usable_start,usable_stop,timestamp,center_frequency,noise_floor,average_power,minimum_power,peak_power,peak_frequency,dynamic_range,bin_width,fft_size,sample_rate,gain
744,1164871597.5286849,1167271597.5286849,1165111597.5286849,1167031597.5286849,2026-07-09T22:55:16.430806+00:00,1166071597.5286849,4.935903391617274,4.029489272535155,-37.415854576148135,41.09590430984514,1166399869.0130599,36.160000918227865,146.484375,16384,2400000.0,0.0
745,1166407413.945278,1168807413.945278,1166647413.945278,1168567413.945278,2026-07-09T22:55:16.489084+00:00,1167607413.945278,4.484000299486718,3.6597658537348785,-37.35246817367615,31.76226392944884,1168799796.757778,27.27826362996212,146.484375,16384,2400000.0,0.0
746,1167943230.361871,1170343230.361871,1168183230.361871,1170103230.361871,2026-07-09T22:55:16.547969+00:00,1169143230.361871,4.450555849022172,3.5113142728127045,-36.29516406581371,19.395069444971817,1169143230.361871,14.944513595949644,146.484375,16384,2400000.0,0.0
747,1169479046.778464,1171879046.778464,1169719046.778464,1171639046.778464,2026-07-09T22:55:16.605931+00:00,1170679046.778464,4.265989297422109,3.366565238611642,-31.979245892791095,23.14374785960439,1171200091.700339,18.87775856218228,146.484375,16384,2400000.0,0.0
748,1171014863.1950574,1173414863.1950574,1171254863.1950574,1173174863.1950574,2026-07-09T22:55:16.663514+00:00,1172214863.1950574,4.63737062465928,3.772716571750111,-37.7438250801148,18.75583537148879,1171200019.4450574,14.11846474682951,146.484375,16384,2400000.0,0.0
749,1172550679.6116505,1174950679.6116505,1172790679.6116505,1174710679.6116505,2026-07-09T22:55:16.720920+00:00,1173750679.6116505,4.933777456625355,3.978916241528129,-41.946351497634346,18.613557162692626,1173750679.6116505,13.67977970606727,146.484375,16384,2400000.0,0.0
750,1174086496.0282435,1176486496.0282435,1174326496.0282435,1176246496.0282435,2026-07-09T22:55:16.778946+00:00,1175286496.0282435,5.089518739390537,4.193333128967105,-41.144145763540656,20.4502455891696,1175286496.0282435,15.360726849779063,146.484375,16384,2400000.0,0.0
751,1175622312.4448366,1178022312.4448366,1175862312.4448366,1177782312.4448366,2026-07-09T22:55:16.836213+00:00,1176822312.4448366,5.0509188473752005,4.132667886697839,-33.94214554612826,18.5023286887952,1176822312.4448366,13.451409841419999,146.484375,16384,2400000.0,0.0
752,1177158128.8614297,1179558128.8614297,1177398128.8614297,1179318128.8614297,2026-07-09T22:55:16.893080+00:00,1178358128.8614297,4.70561437663561,3.835943216584436,-33.438398164313696,18.032031771624407,1178358128.8614297,13.326417394988797,146.484375,16384,2400000.0,0.0
753,1178693945.278023,1181093945.278023,1178933945.278023,1180853945.278023,2026-07-09T22:55:16.950908+00:00,1179893945.278023,4.686120379856588,3.8303982344925287,-32.15896611554359,44.89427761424093,1180800097.621773,40.20815723438434,146.484375,16384,2400000.0,0.0
754,1180229761.694616,1182629761.694616,1180469761.694616,1182389761.694616,2026-07-09T22:55:17.009074+00:00,1181429761.694616,4.103806099570734,3.2240239987802566,-34.691559421253125,45.42141489118609,1180800025.366491,41.317608791615356,146.484375,16384,2400000.0,0.0
755,1181765578.1112092,1184165578.1112092,1182005578.1112092,1183925578.1112092,2026-07-09T22:55:17.067684+00:00,1182965578.1112092,4.093681665150154,3.213675160604942,-37.824580503161044,19.153637426462772,1182965578.1112092,15.059955761312619,146.484375,16384,2400000.0,0.0
756,1183301394.5278022,1185701394.5278022,1183541394.5278022,1185461394.5278022,2026-07-09T22:55:17.124337+00:00,1184501394.5278022,3.9927239510042534,3.1246698063993907,-35.82622761440566,17.488646287684023,1184501394.5278022,13.49592233667977,146.484375,16384,2400000.0,0.0
757,1184837210.9443953,1187237210.9443953,1185077210.9443953,1186997210.9443953,2026-07-09T22:55:17.182846+00:00,1186037210.9443953,3.806294762816397,2.8842109457879834,-43.53574104190359,18.462311910611593,1185599662.1162703,14.656017147795197,146.484375,16384,2400000.0,0.0
758,1186373027.3609884,1188773027.3609884,1186613027.3609884,1188533027.3609884,2026-07-09T22:55:17.240753+00:00,1187573027.3609884,3.716462068572798,2.8904462806412434,-34.2783505947065,21.197507765153617,1187573027.3609884,17.481045696580818,146.484375,16384,2400000.0,0.0
759,1187908843.7775817,1190308843.7775817,1188148843.7775817,1190068843.7775817,2026-07-09T22:55:17.298511+00:00,1189108843.7775817,3.8304803304284585,2.8886205192958796,-42.47820216750081,18.999985812033188,1189108843.7775817,15.16950548160473,146.484375,16384,2400000.0,0.0
760,1189444660.1941748,1191844660.1941748,1189684660.1941748,1191604660.1941748,2026-07-09T22:55:17.356502+00:00,1190644660.1941748,3.3654192566184653,2.5203307082956483,-34.69453945964304,20.463586217175447,1190644660.1941748,17.09816696055698,146.484375,16384,2400000.0,0.0
761,1190980476.6107678,1193380476.6107678,1191220476.6107678,1193140476.6107678,2026-07-09T22:55:17.415139+00:00,1192180476.6107678,3.1416498942973754,2.294883840140335,-39.552952510578855,19.26287341496703,1192180476.6107678,16.121223520669652,146.484375,16384,2400000.0,0.0
762,1192516293.027361,1194916293.027361,1192756293.027361,1194676293.027361,2026-07-09T22:55:17.473517+00:00,1193716293.027361,3.023606367546178,2.0901608640570486,-44.062645790308956,26.559218376542468,1194677377.011736,23.53561200899629,146.484375,16384,2400000.0,0.0
763,1194052109.443954,1196452109.443954,1194292109.443954,1196212109.443954,2026-07-09T22:55:17.531716+00:00,1195252109.443954,3.1307683001060895,2.3279897421310767,-36.516900921646005,40.09909709344217,1195199814.522079,36.96832879333608,146.484375,16384,2400000.0,0.0
764,1195587925.860547,1197987925.860547,1195827925.860547,1197747925.860547,2026-07-09T22:55:17.588589+00:00,1196787925.860547,2.955138995090132,2.0937304923094318,-34.685646154370374,23.9174002341413,1195721812.579297,20.96226123905117,146.484375,16384,2400000.0,0.0
765,1197123742.2771404,1199523742.2771404,1197363742.2771404,1199283742.2771404,2026-07-09T22:55:17.645329+00:00,1198323742.2771404,2.9953035557393712,2.148099046342651,-46.754854977446115,19.954332049887036,1198288000.0896404,16.959028494147663,146.484375,16384,2400000.0,0.0
766,1198659558.6937335,1201059558.6937335,1198899558.6937335,1200819558.6937335,2026-07-09T22:55:17.701816+00:00,1199859558.6937335,2.8858447420679,2.095322118827385,-45.39773636699123,29.045889137857557,1200000037.2093585,26.160044395789658,146.484375,16384,2400000.0,0.0
767,1200195375.1103265,1202595375.1103265,1200435375.1103265,1202355375.1103265,2026-07-09T22:55:17.758218+00:00,1201395375.1103265,2.587117426083756,1.7399644548075313,-40.30649472709156,17.535393337753217,1201395375.1103265,14.94827591166946,146.484375,16384,2400000.0,0.0
768,1201731191.5269196,1204131191.5269196,1201971191.5269196,1203891191.5269196,2026-07-09T22:55:17.815591+00:00,1202931191.5269196,2.580504972341462,1.7069051016091592,-42.51599041113369,20.81107924963643,1202931191.5269196,18.230574277294966,146.484375,16384,2400000.0,0.0
769,1203267007.9435127,1205667007.9435127,1203507007.9435127,1205427007.9435127,2026-07-09T22:55:17.872671+00:00,1204467007.9435127,2.832304840737109,1.9567444195893862,-38.610061682549784,19.515021838668137,1204799820.4435127,16.682716997931028,146.484375,16384,2400000.0,0.0
770,1204802824.3601058,1207202824.3601058,1205042824.3601058,1206962824.3601058,2026-07-09T22:55:17.929374+00:00,1206002824.3601058,3.025205230860392,2.1359994595616243,-38.025882805179606,18.925909034220993,1206002824.3601058,15.900703803360601,146.484375,16384,2400000.0,0.0
771,1206338640.776699,1208738640.776699,1206578640.776699,1208498640.776699,2026-07-09T22:55:17.986895+00:00,1207538640.776699,3.0579864007672146,2.1776988096378296,-34.12536168853816,16.61471509522736,1207538640.776699,13.556728694460146,146.484375,16384,2400000.0,0.0
772,1207874457.1932921,1210274457.1932921,1208114457.1932921,1210034457.1932921,2026-07-09T22:55:18.043530+00:00,1209074457.1932921,2.9834010885927125,2.031343536087644,-48.362276009496405,39.41486732596023,1209600043.1307921,36.431466237367516,146.484375,16384,2400000.0,0.0
773,1209410273.6098852,1211810273.6098852,1209650273.6098852,1211570273.6098852,2026-07-09T22:55:18.100283+00:00,1210610273.6098852,2.76377424878276,1.8781636273769173,-35.56384183175005,37.094281786973596,1209599970.8755102,34.33050753819084,146.484375,16384,2400000.0,0.0
774,1210946090.0264783,1213346090.0264783,1211186090.0264783,1213106090.0264783,2026-07-09T22:55:18.156838+00:00,1212146090.0264783,2.4406914700068256,1.5232501820758817,-35.6623880540187,20.500068139358433,1212146090.0264783,18.059376669351607,146.484375,16384,2400000.0,0.0
775,1212481906.4430714,1214881906.4430714,1212721906.4430714,1214641906.4430714,2026-07-09T22:55:18.213637+00:00,1213681906.4430714,2.3918882763744036,1.5144065341320956,-42.162440270248915,17.15877806131626,1213681906.4430714,14.766889784941855,146.484375,16384,2400000.0,0.0
776,1214017722.8596644,1216417722.8596644,1214257722.8596644,1216177722.8596644,2026-07-09T22:55:18.270516+00:00,1215217722.8596644,2.1270530014693954,1.2643059186908656,-46.78063305415701,18.22907882277214,1215217722.8596644,16.102025821302746,146.484375,16384,2400000.0,0.0
777,1215553539.2762578,1217953539.2762578,1215793539.2762578,1217713539.2762578,2026-07-09T22:55:18.327414+00:00,1216753539.2762578,2.1007628866502444,1.2438284642444004,-38.90742082951973,19.743823621861377,1216753539.2762578,17.643060735211133,146.484375,16384,2400000.0,0.0
778,1217089355.6928508,1219489355.6928508,1217329355.6928508,1219249355.6928508,2026-07-09T22:55:18.383871+00:00,1218289355.6928508,2.08763740464907,1.255894636382782,-52.33437274520469,18.30446480727182,1218289355.6928508,16.21682740262275,146.484375,16384,2400000.0,0.0
779,1218625172.109444,1221025172.109444,1218865172.109444,1220785172.109444,2026-07-09T22:55:18.440551+00:00,1219825172.109444,2.1589749939033664,1.2909421284686002,-34.854790315577006,17.535721743709555,1219199976.796944,15.376746749806188,146.484375,16384,2400000.0,0.0
780,1220160988.526037,1222560988.526037,1220400988.526037,1222320988.526037,2026-07-09T22:55:18.496795+00:00,1221360988.526037,2.4125305163230926,1.551420877690757,-48.2168119155369,17.33565507428043,1221360988.526037,14.923124557957339,146.484375,16384,2400000.0,0.0
781,1221696804.94263,1224096804.94263,1221936804.94263,1223856804.94263,2026-07-09T22:55:18.553311+00:00,1222896804.94263,2.3796157748306435,1.5181496045381917,-36.933174175679454,37.58121515550661,1223999832.28638,35.20159938067597,146.484375,16384,2400000.0,0.0
782,1223232621.3592231,1225632621.3592231,1223472621.3592231,1225392621.3592231,2026-07-09T22:55:18.609824+00:00,1224432621.3592231,2.368068462591473,1.4327207640367705,-35.60289151191692,40.8634422824457,1223999760.0310981,38.49537381985423,146.484375,16384,2400000.0,0.0
783,1224768437.7758164,1227168437.7758164,1225008437.7758164,1226928437.7758164,2026-07-09T22:55:18.666551+00:00,1225968437.7758164,2.364829156524082,1.4540015585745478,-39.31952205094119,18.35934355175198,1225968437.7758164,15.994514395227899,146.484375,16384,2400000.0,0.0
784,1226304254.1924095,1228704254.1924095,1226544254.1924095,1228464254.1924095,2026-07-09T22:55:18.722880+00:00,1227504254.1924095,2.451154768565898,1.5784348131750578,-39.86711116629364,19.334216328670475,1227504254.1924095,16.88306156010458,146.484375,16384,2400000.0,0.0
785,1227840070.6090026,1230240070.6090026,1228080070.6090026,1230000070.6090026,2026-07-09T22:55:18.780068+00:00,1229040070.6090026,2.3297467838306907,1.4104550555198525,-43.75017308510431,19.519476213363095,1228799836.2340026,17.189729429532406,146.484375,16384,2400000.0,0.0
786,1229375887.0255957,1231775887.0255957,1229615887.0255957,1231535887.0255957,2026-07-09T22:55:18.836456+00:00,1230575887.0255957,2.2656238747116353,1.369992863139803,-43.20313813660364,19.286740236343046,1230575887.0255957,17.02111636163141,146.484375,16384,2400000.0,0.0
787,1230911703.4421887,1233311703.4421887,1231151703.4421887,1233071703.4421887,2026-07-09T22:55:18.893346+00:00,1232111703.4421887,2.48722294798198,1.5800117328389875,-38.33271594641472,20.23320323338539,1232111703.4421887,17.74598028540341,146.484375,16384,2400000.0,0.0
788,1232447519.8587818,1234847519.8587818,1232687519.8587818,1234607519.8587818,2026-07-09T22:55:18.950351+00:00,1233647519.8587818,2.383386084539627,1.4236615484399004,-36.368228973577615,20.28605954725841,1233647519.8587818,17.902673462718784,146.484375,16384,2400000.0,0.0
789,1233983336.2753751,1236383336.2753751,1234223336.2753751,1236143336.2753751,2026-07-09T22:55:19.006549+00:00,1235183336.2753751,2.732520429631906,1.86390463414609,-36.109897671447115,18.478598441157796,1235183336.2753751,15.74607801152589,146.484375,16384,2400000.0,0.0
790,1235519152.6919682,1237919152.6919682,1235759152.6919682,1237679152.6919682,2026-07-09T22:55:19.062970+00:00,1236719152.6919682,2.9233724363303297,2.000389350618276,-44.04790680319276,21.860346489912587,1237877697.6138432,18.936974053582258,146.484375,16384,2400000.0,0.0
791,1237054969.1085613,1239454969.1085613,1237294969.1085613,1239214969.1085613,2026-07-09T22:55:19.119498+00:00,1238254969.1085613,2.945850294089436,2.0367292208789864,-43.626404065821625,34.412720059570994,1238399988.6398113,31.466869765481558,146.484375,16384,2400000.0,0.0
792,1238590785.5251544,1240990785.5251544,1238830785.5251544,1240750785.5251544,2026-07-09T22:55:19.175911+00:00,1239790785.5251544,2.984533123222636,2.1164028582196854,-50.51110972655092,22.986669053273836,1238922426.1501544,20.0021359300512,146.484375,16384,2400000.0,0.0
793,1240126601.9417474,1242526601.9417474,1240366601.9417474,1242286601.9417474,2026-07-09T22:55:19.232482+00:00,1241326601.9417474,2.792134648460217,1.8517707085286867,-58.12093123948828,20.564950951771557,1241326601.9417474,17.77281630331134,146.484375,16384,2400000.0,0.0
794,1241662418.3583407,1244062418.3583407,1241902418.3583407,1243822418.3583407,2026-07-09T22:55:19.288711+00:00,1242862418.3583407,2.577487111380862,1.744903153005372,-32.25802449564749,17.3548649627353,1242862418.3583407,14.777377851354437,146.484375,16384,2400000.0,0.0
795,1243198234.7749338,1245598234.7749338,1243438234.7749338,1245358234.7749338,2026-07-09T22:55:19.345564+00:00,1244398234.7749338,2.570241142322753,1.7188677979178348,-42.428492058694474,17.925652474790514,1244398234.7749338,15.35541133246776,146.484375,16384,2400000.0,0.0
796,1244734051.191527,1247134051.191527,1244974051.191527,1246894051.191527,2026-07-09T22:55:19.402223+00:00,1245934051.191527,2.666828472818948,1.712645114914534,-34.333228231342325,18.521344815653777,1245934051.191527,15.854516342834827,146.484375,16384,2400000.0,0.0
797,1246269867.60812,1248669867.60812,1246509867.60812,1248429867.60812,2026-07-09T22:55:19.458868+00:00,1247469867.60812,2.5303577763186276,1.6590052141674358,-47.70992523687277,19.542199336698204,1247469867.60812,17.011841560379576,146.484375,16384,2400000.0,0.0
798,1247805684.024713,1250205684.024713,1248045684.024713,1249965684.024713,2026-07-09T22:55:19.515163+00:00,1249005684.024713,2.702509470958389,1.8311507351922678,-34.35692335879973,17.374110160364634,1249005684.024713,14.671600689406244,146.484375,16384,2400000.0,0.0
799,1249341500.441306,1251741500.441306,1249581500.441306,1251501500.441306,2026-07-09T22:55:19.571599+00:00,1250541500.441306,2.8911913058697287,1.9573366493597208,-33.61511061492688,19.313306203654648,1250541500.441306,16.42211489778492,146.484375,16384,2400000.0,0.0
800,1250877316.8578994,1253277316.8578994,1251117316.8578994,1253037316.8578994,2026-07-09T22:55:19.628844+00:00,1252077316.8578994,2.7990061834020183,1.894378912664759,-33.06414651291207,40.061697487825825,1252799777.7953994,37.262691304423804,146.484375,16384,2400000.0,0.0
801,1252413133.2744925,1254813133.2744925,1252653133.2744925,1254573133.2744925,2026-07-09T22:55:19.685737+00:00,1253613133.2744925,2.6218349554049705,1.7858042273628851,-32.54049216745787,39.77905614720441,1252800144.9932425,37.15722119179944,146.484375,16384,2400000.0,0.0
802,1253948949.6910856,1256348949.6910856,1254188949.6910856,1256108949.6910856,2026-07-09T22:55:19.742058+00:00,1255148949.6910856,2.2844747280351014,1.3866961444692896,-37.004447494454155,18.971889680914746,1255148949.6910856,16.687414952879646,146.484375,16384,2400000.0,0.0
803,1255484766.1076787,1257884766.1076787,1255724766.1076787,1257644766.1076787,2026-07-09T22:55:19.799416+00:00,1256684766.1076787,2.236457109125689,1.358250474048043,-44.39940721638589,19.24098753161765,1256684766.1076787,17.004530422491964,146.484375,16384,2400000.0,0.0
804,1257020582.5242717,1259420582.5242717,1257260582.5242717,1259180582.5242717,2026-07-09T22:55:19.857883+00:00,1258220582.5242717,2.359786577028072,1.5069184760193397,-32.809108560848756,20.55390409362722,1257599928.2273967,18.19411751659915,146.484375,16384,2400000.0,0.0
